time,agegrp,sim_low95,sim_median,sim_up95
1180,5,0.0060034625334705865,0.009110761740775996,0.013991725684032851
1187,1,0.07037473055609662,0.09311607868090654,0.12338142040697234
1187,2,0.017390739487296237,0.023836539551282614,0.032920729087442355
1187,3,0.0013244918347127574,0.0019857435213026624,0.0030287118923022246
1187,4,0.0020787366973569962,0.0031036546930325007,0.004730812773598254
1187,5,0.007029853927833283,0.010584006608988486,0.016175388005149307
1194,1,0.08763099353648464,0.11497443149118061,0.15096267158262563
1194,2,0.02197387029069782,0.029861990279027136,0.04086614744075647
1194,3,0.0016350753978069113,0.0024324211476409643,0.003676566735829072
1194,4,0.0025573231267267166,0.0037895456658854606,0.005740913966892841
1194,5,0.008640611551472638,0.012873332317869777,0.019473266490243557
1201,1,0.11403098299382579,0.14802883551218976,0.1922864677269916
1201,2,0.029085540580684383,0.038985608257831955,0.05267244402573889
1201,3,0.0021212809207517345,0.00310888083294349,0.004647691240729558
1201,4,0.003296865636116992,0.004833897538426193,0.007235575275006792
1201,5,0.011109268671368114,0.016351502534658925,0.024477662438717206
1208,1,0.15512461097123992,0.19879900100154818,0.2534433663634761
1208,2,0.040257849943824864,0.05309354077604242,0.07055791740250196
1208,3,0.00287022550814019,0.00415159640197762,0.006111850626393356
1208,4,0.004456202586599023,0.0064378849014441845,0.009465433328589373
1208,5,0.014998418652203383,0.021704919769705303,0.03198111900275725
1215,1,0.219929897532185,0.2776427462255415,0.3482528125788709
1215,2,0.058166005713913,0.07542233698679268,0.09816437940414198
1215,3,0.0040787393644360305,0.005790012538725005,0.008343794905312025
1215,4,0.006309978360040921,0.008938837632051281,0.01290025560695216
1215,5,0.021087378842070983,0.030075733797381987,0.04344529214976604
1222,1,0.32581984315696955,0.4025398427389165,0.49736220527261116
1222,2,0.087567913891551,0.11121380467565686,0.1417052617038855
1222,3,0.00607203953824799,0.008413164109442567,0.011840152247156564
1222,4,0.009344340792992113,0.012937612094497085,0.018271384249509325
1222,5,0.031194253118909637,0.043440198719019496,0.06118933462477996
1229,1,0.5002483087156716,0.6050020886512396,0.7353456778630487
1229,2,0.13717848390630868,0.17017628918751265,0.2115400055614159
1229,3,0.009424980187148838,0.012709320676098645,0.01748125155833837
1229,4,0.014429303024193402,0.01948668687363373,0.026801651183631356
1229,5,0.04821031283613458,0.06518042469683752,0.08978047322433975
1236,1,0.7941450577017889,0.9383034236087431,1.1144387086133112
1236,2,0.22225722579947482,0.2689675542737919,0.3278915963232352
1236,3,0.015193654127276718,0.01992109830151746,0.026560767910201767
1236,4,0.02324130185449019,0.030440155042102676,0.04071894836626528
1236,5,0.07711931336718855,0.10167297096597114,0.13575818333511294
1243,1,1.2929889959268257,1.491552924188968,1.7301282068344475
1243,2,0.3701315855766102,0.4367407359301939,0.5199551540228716
1243,3,0.02541721705533161,0.03227368527040829,0.041669318120887054
1243,4,0.03859044846719598,0.049155709906595804,0.06363151158383587
1243,5,0.12837843620333272,0.1637844991826661,0.21202589325893664
1250,1,2.119934221933534,2.406420590680291,2.744035666688553
1250,2,0.6295597847537082,0.7237443593306379,0.8365097121959512
1250,3,0.043425910181650075,0.0537177485820825,0.06718982288444363
1250,4,0.06586848903595745,0.08146204384534059,0.10215869963660927
1250,5,0.21897632597749692,0.271405940596523,0.3403927904720217
1257,1,3.4479802189377993,3.8759516161782246,4.376035284497389
1257,2,1.0681406067484347,1.2074087116286332,1.3704881661852961
1257,3,0.07614877647919804,0.09108572030044602,0.110627245456498
1257,4,0.1142219062712482,0.13722137226977116,0.16714391774840603
1257,5,0.3811287657473262,0.4580947856359139,0.558735484187482
1264,1,5.377456053532734,6.076882177110106,6.839394201760031
1264,2,1.7706859860713366,1.9876136097685522,2.2344660132482597
1264,3,0.13382351942369164,0.15596572407499054,0.18367608597434146
1264,4,0.19981398297251507,0.23313943237663606,0.2747613289570439
1264,5,0.6685238357740361,0.7815549206347021,0.9229022965574835
1271,1,7.856459977207043,8.940853916703645,10.035500347420566
1271,2,2.7888286847811683,3.137112745140252,3.516374184169222
1271,3,0.23372107099052053,0.2648429659859608,0.30291152523230225
1271,4,0.34564145270699,0.3914816298119219,0.44940820547285143
1271,5,1.16615583713008,1.3238104023029964,1.518011952000565
1278,1,10.408177290659859,11.818512442743462,13.208655741680912
1278,2,4.049196550120566,4.569388587965997,5.088157220558497
1278,3,0.39283610041295497,0.4373443739802937,0.48956479552805904
1278,4,0.5726414445055438,0.6370689466670058,0.7142687987230095
1278,5,1.960599393596437,2.1843085346326365,2.450250515526891
1285,1,12.06393185170527,13.501192135084334,14.956387187311343
1285,2,5.277746673999517,5.909966921986659,6.54697864130268
1285,3,0.6220548422329919,0.6848538579143104,0.7574876848875121
1285,4,0.8903696826966411,0.9790145581285765,1.0805687531021348
1285,5,3.1061284056682914,3.422969950536957,3.7909114095269594
1292,1,12.029791994731573,13.170595285579672,14.42335017343964
1292,2,6.024837755325644,6.63800200904436,7.262275810004561
1292,3,0.9075751965904466,0.9931775126594671,1.0878291803504307
1292,4,1.2737419776698569,1.3901007058685448,1.5192927599894799
1292,5,4.5650064595187585,4.99233737223657,5.472045147143276
1299,1,10.455008758610026,11.333753882037088,12.3117691280602
1299,2,6.022699673164445,6.513956487506834,7.047182399977972
1299,3,1.205918679141811,1.3128217747872128,1.4242109738534547
1299,4,1.6645002506266913,1.8067322806595991,1.9590128357609538
1299,5,6.137729734058215,6.680203350438435,7.264846166148141
1306,1,8.374140920842075,9.108668438295705,9.922396202116522
1306,2,5.325703131070571,5.756631928923561,6.241728615180658
1306,3,1.4549187799897694,1.5714063509701934,1.69721777318775
1306,4,1.9877993098877562,2.14678686655225,2.3202564799449776
1306,5,7.5556161524916385,8.171380958764296,8.827057503561777
1313,1,6.671257211526151,7.252800661398202,7.910499248471523
1313,2,4.356714872095546,4.755234245252112,5.199938566586391
1313,3,1.5899810679536295,1.7098234552912213,1.84069894063672
1313,4,2.1784074168775587,2.344508769062621,2.529220610357793
1313,5,8.523523754885181,9.17591188133379,9.899796504771643
1320,1,5.478597884972577,5.92442797112361,6.431806866116819
1320,2,3.43484715890727,3.784569759313463,4.188203420340448
1320,3,1.589203833378495,1.7047004653250049,1.8349124265220444
1320,4,2.2062167653374316,2.3725170246056937,2.5595533642320305
1320,5,8.862814955114118,9.531896620300456,10.273000116722471
1327,1,4.636179335832879,4.9894892052704485,5.384621833369867
1327,2,2.674729458607048,2.965214899998063,3.307278805491963
1327,3,1.4680938050494927,1.5766188408336144,1.6999915522117177
1327,4,2.0836778944039325,2.2388141862368682,2.416614188243364
1327,5,8.593263430507044,9.2300660585793,9.937139986182952
1334,1,3.9844454467978956,4.2795883226421925,4.610659637005591
1334,2,2.0833515450243003,2.3156242418061352,2.5941051656033567
1334,3,1.2736596956288346,1.3703459048977478,1.4805009031423249
1334,4,1.85223464536411,1.990536910138203,2.147670694534918
1334,5,7.829386455077405,8.397376323196218,9.050232428751231
1341,1,3.4325733564777607,3.686969649829999,3.9649607946582264
1341,2,1.629179203565705,1.812737915491323,2.0328806179028516
1341,3,1.0499729839562442,1.1333371168750523,1.2268806884341834
1341,4,1.5609517553091157,1.68016585717245,1.8146270107965408
1341,5,6.734739844872614,7.243545558554246,7.814502265258812
1348,1,2.9444995178795903,3.1610172807402135,3.397767641481884
1348,2,1.284035096813983,1.4243448086094206,1.5942147408372387
1348,3,0.8325163662100145,0.9018786089058239,0.9783078801235224
1348,4,1.2603393473896123,1.360696718206139,1.472022398722601
1348,5,5.5404651918960415,5.971461044971666,6.449102297515954
1355,1,2.5064211674809043,2.692671177976636,2.893824701032545
1355,2,1.0151810218577821,1.1241938084942424,1.253448316020508
1355,3,0.6417592269082325,0.6962299609437148,0.7583465533462763
1355,4,0.9851621790370702,1.0655623779460786,1.1545119736557976
1355,5,4.389095249543092,4.7425694746919,5.127250314119839
1362,1,2.117261809560269,2.275796607333638,2.4474250439997722
1362,2,0.8054390976072239,0.8899138982523873,0.9900148734678293
1362,3,0.4838254008917388,0.5259129585728306,0.574280967107827
1362,4,0.7487353393631299,0.8122906879597684,0.882844031611169
1362,5,3.369845144294315,3.650583511327755,3.964413782723087
1369,1,1.7749636331372558,1.9085778381941054,2.0535797332973496
1369,2,0.639915627725009,0.705727507535977,0.7832835084610275
1369,3,0.3580775375288987,0.3911015555906361,0.4289890718031529
1369,4,0.5570332157479336,0.6070419886623576,0.6619432237974165
1369,5,2.520419365054631,2.7431357691546787,2.9906297811676628
1376,1,1.4765264139433627,1.5899698652475225,1.7105084434515476
1376,2,0.508610303720879,0.5599149458136792,0.620540614679993
1376,3,0.2612517638020675,0.2870378556570261,0.3164174482493251
1376,4,0.408118171618007,0.4466514756189979,0.4899408342520907
1376,5,1.8459469007615947,2.020479745559146,2.213670089841116
1383,1,1.220554806827706,1.3160284273440512,1.418689077631278
1383,2,0.4031431984482924,0.4439673584412288,0.4924258054351314
1383,3,0.18895099875350096,0.20861093483334192,0.23116252913419658
1383,4,0.29489167504099845,0.324717351900099,0.35831700425178575
1383,5,1.3322010293343947,1.464339556665349,1.61289305387881
1390,1,1.004430514979277,1.0833578504738828,1.1695243637598292
1390,2,0.3185755794095854,0.35161450822967566,0.3904347423931075
1390,3,0.13533687636918032,0.15035569473536572,0.16776129404262297
1390,4,0.21102360378347929,0.23378668153384596,0.26003540265497593
1390,5,0.9467632434044023,1.0483978968514318,1.1642548311155065
1397,1,0.8202872484824514,0.8873061105699777,0.9603763305018523
1397,2,0.25128878073797534,0.27792931494870593,0.31007285539714585
1397,3,0.09621316641049137,0.10779028214776841,0.12151448995621038
1397,4,0.15010987414337307,0.1672982478513131,0.18802199758125748
1397,5,0.6651906948846562,0.7436866315066337,0.8354297235254843
1404,1,0.6668396547713112,0.7236690384534259,0.7862931860175054
1404,2,0.19766695871515255,0.2193741889114813,0.24610294485225637
1404,3,0.06791655705313103,0.07689391635264586,0.08787429053362758
1404,4,0.10556085977547328,0.11917067201238339,0.1356384894891979
1404,5,0.4633132371431785,0.5237150524596238,0.5962680745186091
1411,1,0.5392031524810192,0.5882657719229951,0.6430211463841544
1411,2,0.1548324510691841,0.17298704217969463,0.19545919862210065
1411,3,0.04769439907528412,0.054731652047393636,0.063445717200416
1411,4,0.07399959808517147,0.08459813324710655,0.09765570147580052
1411,5,0.3208234150134848,0.3673432495839869,0.42376981721217716
1418,1,0.43468240427246274,0.4769953028533612,0.5250212339407487
1418,2,0.12085342981360768,0.13628312346676302,0.15550897922729354
1418,3,0.033400220155215786,0.038918523519153946,0.04579388751015967
1418,4,0.05167892046111624,0.06004932428826586,0.07033031028007157
1418,5,0.22081605640695545,0.2572630476169915,0.30121590711210255
1425,1,0.3495435161641698,0.3863016089138266,0.4292655932929337
1425,2,0.09428992645742913,0.10749096237035546,0.12402940357127465
1425,3,0.023381902412669738,0.02771203057965636,0.033119639752413624
1425,4,0.03613653564452985,0.042684062477461426,0.050833414702706116
1425,5,0.15193559921439265,0.18015758592528586,0.2145718533934135
1432,1,0.2804276255333894,0.31295590448920785,0.3521232875914679
1432,2,0.073693979474162,0.08490425082966488,0.099121031880434
1432,3,0.01641790205511394,0.019797935729055353,0.024065079041279233
1432,4,0.02534873460007628,0.030463015209442314,0.036929090922683094
1432,5,0.10499962169121113,0.1267373817486815,0.15396157970693103
1439,1,0.2246501877175925,0.25400661415726944,0.28905800957027766
1439,2,0.05770507590077597,0.067377565350705,0.07971820526998712
1439,3,0.011586443611880302,0.014247615268518685,0.017682181208095064
1439,4,0.01788100410818333,0.021913572222080742,0.02714141778137908
1439,5,0.07293612402521478,0.08978316093269174,0.11121593488014979
1446,1,0.18063845387805721,0.20682002442752775,0.2386320618920224
1446,2,0.0453676603384576,0.05374997512205715,0.06474828579435082
1446,3,0.008239973285044448,0.010344010273997103,0.013129162164327886
1446,4,0.012731107626186683,0.01591340423952252,0.020142713827775934
1446,5,0.0512090280418601,0.06423117374946329,0.0811807102162764
1453,1,0.14615944848863976,0.1696583247361147,0.1986978545139974
1453,2,0.035889633646623065,0.04328546075444693,0.052996487734021894
1453,3,0.00592925489410988,0.007602071735954917,0.009886014773943772
1453,4,0.009185134695634657,0.011724257287428878,0.015192952639738813
1453,5,0.03628367417847371,0.04649516009683255,0.060207977676014664
1460,1,0.1192909447807749,0.14044479286449768,0.16668211010862877
1460,2,0.028732180826069546,0.03521655085369808,0.04383018001975466
1460,3,0.004334457354328517,0.005676573432681088,0.007552037552950939
1460,4,0.006719264544640214,0.008769445836773925,0.011640279244255116
1460,5,0.026109945899492736,0.03425693648385953,0.045303407119776984
